#chrom	chromStart	chromEnd	name	strand	geneName
chr1	172602148	172603205	ENST00000486569.1	+	SUCO
chr1	172608312	172610086	ENST00000609685.1	+	SUCO
chr1	172613427	172613534	ENST00000516134.1	-	RNU6-693P
chr1	172659102	172666876	ENST00000367721.3	+	FASLG
chr1	172659143	172666075	ENST00000340030.4	+	FASLG
chr1	172748559	172749502	ENST00000458247.1	+	SLC25A38P1
chr1	172752585	172752924	ENST00000624123.1	+	Z98043.1
chr1	172775904	173064015	ENST00000432694.2	+	AL031599.1
chr1	172885946	172886258	ENST00000425294.1	-	AIMP1P2
chr1	172906899	172907684	ENST00000452366.1	+	Z97198.1
chr1	173039959	173050963	ENST00000404377.3	-	TNFSF18
chr1	173141099	173142350	ENST00000450663.1	-	GOT2P2
chr1	173174299	173175503	ENST00000436974.1	-	AL022310.1
chr1	173183730	173207331	ENST00000281834.4	-	TNFSF4
chr1	173183733	173205558	ENST00000367718.5	-	TNFSF4
chr1	173188463	173205724	ENST00000488053.1	-	TNFSF4
chr1	173351688	173352004	ENST00000433683.1	+	AL645568.2
chr1	173362396	173363733	ENST00000432815.2	-	AL645568.1
chr1	173417792	173420501	ENST00000661092.1	-	PRDX6-AS1
chr1	173417792	173461362	ENST00000367716.3	-	PRDX6-AS1
chr1	173417792	173476996	ENST00000660739.1	-	PRDX6-AS1
chr1	173417792	173477171	ENST00000661267.1	-	PRDX6-AS1
chr1	173417792	173489407	ENST00000669220.1	-	PRDX6-AS1
chr1	173417798	173442596	ENST00000437190.2	-	PRDX6-AS1
chr1	173417924	173419545	ENST00000654650.1	-	PRDX6-AS1
chr1	173417925	173478069	ENST00000659863.1	-	PRDX6-AS1
chr1	173439892	173442020	ENST00000654140.1	-	PRDX6-AS1
chr1	173477329	173481971	ENST00000460950.1	+	PRDX6
chr1	173477334	173488815	ENST00000340385.6	+	PRDX6
chr1	173481198	173488015	ENST00000470017.1	+	PRDX6
chr1	173500459	173603072	ENST00000367714.4	-	SLC9C2
chr1	173500469	173576751	ENST00000466087.1	-	SLC9C2
chr1	173521214	173556205	ENST00000648789.1	-	SLC9C2
chr1	173555250	173612772	ENST00000431459.1	+	AL139142.1
chr1	173596059	173669837	ENST00000648193.1	-	AL139142.2
chr1	173596417	173603053	ENST00000479367.1	-	SLC9C2
chr1	173597905	173601752	ENST00000476568.1	-	SLC9C2
chr1	173608335	173669851	ENST00000333279.3	-	ANKRD45
chr1	173635337	173637130	ENST00000417563.3	+	TEX50
chr1	173657625	173669832	ENST00000367712.2	-	ANKRD45
chr1	173714940	173733828	ENST00000479505.5	+	KLHL20
chr1	173714980	173786692	ENST00000209884.5	+	KLHL20
chr1	173715302	173734217	ENST00000483154.5	+	KLHL20
chr1	173715566	173734513	ENST00000493170.1	+	KLHL20
chr1	173741673	173741928	ENST00000455497.2	+	BX248409.1
chr1	173781912	173785513	ENST00000488983.1	+	KLHL20
chr1	173791547	173791887	ENST00000363804.1	+	RN7SKP160
chr1	173799549	173824322	ENST00000356198.6	-	CENPL
chr1	173799849	173824132	ENST00000345664.10	-	CENPL
chr1	173799849	173824174	ENST00000367710.7	-	CENPL
chr1	173800327	173824131	ENST00000496683.5	-	CENPL
chr1	173800411	173824335	ENST00000460816.5	-	CENPL
chr1	173802962	173824019	ENST00000484920.5	-	CENPL
chr1	173803445	173824720	ENST00000479159.1	-	CENPL
chr1	173808488	173808622	ENST00000516548.1	+	Y_RNA
chr1	173811119	173824145	ENST00000493233.1	-	CENPL
chr1	173821808	173824473	ENST00000495275.1	-	CENPL
chr1	173824652	173858389	ENST00000648960.1	+	DARS2
chr1	173824652	173858400	ENST00000648807.1	+	DARS2
chr1	173824660	173858808	ENST00000647788.1	+	DARS2
chr1	173824662	173858397	ENST00000649067.1	+	DARS2
chr1	173824662	173858400	ENST00000647730.1	+	DARS2
chr1	173824672	173858546	ENST00000649689.2	+	DARS2
chr1	173824683	173857873	ENST00000648271.1	+	DARS2
chr1	173824707	173858517	ENST00000647645.1	+	DARS2
chr1	173824711	173858502	ENST00000471476.2	+	DARS2
chr1	173824842	173831027	ENST00000648055.1	+	DARS2
chr1	173824846	173854646	ENST00000650297.1	+	DARS2
chr1	173824959	173852014	ENST00000648458.1	+	DARS2
chr1	173833427	173853836	ENST00000649106.1	+	DARS2
chr1	173858558	173867045	ENST00000651080.1	-	GAS5
chr1	173862472	173863941	ENST00000602767.2	+	GAS5-AS1
chr1	173863899	173867989	ENST00000449289.5	-	GAS5
chr1	173863900	173866206	ENST00000414075.5	-	GAS5
chr1	173863900	173867043	ENST00000436285.5	-	GAS5
chr1	173863900	173867043	ENST00000448718.5	-	GAS5
chr1	173863900	173867043	ENST00000456812.6	-	GAS5
chr1	173863900	173867983	ENST00000452197.5	-	GAS5
chr1	173863900	173867987	ENST00000412059.5	-	GAS5
chr1	173863900	173867987	ENST00000450589.5	-	GAS5
chr1	173863900	173867989	ENST00000431268.5	-	GAS5
chr1	173863900	173867989	ENST00000436656.5	-	GAS5
chr1	173863900	173868882	ENST00000430245.5	-	GAS5
chr1	173863901	173864871	ENST00000454813.1	-	GAS5
chr1	173863901	173867043	ENST00000422183.5	-	GAS5
chr1	173863903	173864906	ENST00000422207.5	-	GAS5
chr1	173863910	173867815	ENST00000454068.5	-	GAS5
chr1	173863930	173867991	ENST00000650796.1	-	GAS5
chr1	173863953	173864905	ENST00000444470.5	-	GAS5
chr1	173863979	173864901	ENST00000434796.5	-	GAS5
chr1	173864015	173867989	ENST00000449589.5	-	GAS5
chr1	173864033	173867729	ENST00000451607.5	-	GAS5
chr1	173864483	173867030	ENST00000422008.5	-	GAS5
chr1	173864630	173867043	ENST00000442067.5	-	GAS5
chr1	173864954	173867989	ENST00000455838.5	-	GAS5
chr1	173865167	173867988	ENST00000416952.5	-	GAS5
chr1	173865243	173867689	ENST00000432536.5	-	GAS5
chr1	173865248	173867991	ENST00000456293.5	-	GAS5
chr1	173865352	173867989	ENST00000443799.5	-	GAS5
chr1	173865817	173867987	ENST00000421068.5	-	GAS5
chr1	173865866	173867040	ENST00000425771.5	-	GAS5
chr1	173866215	173867987	ENST00000458220.1	-	GAS5
chr1	173868081	173886636	ENST00000367704.5	+	ZBTB37
chr1	173868354	173886636	ENST00000427304.5	+	ZBTB37
chr1	173868393	173873643	ENST00000367702.1	+	ZBTB37
chr1	173868955	173903549	ENST00000367701.9	+	ZBTB37
chr1	173903808	173917378	ENST00000367698.3	-	SERPINC1
chr1	173909729	173914665	ENST00000487183.1	-	SERPINC1
chr1	173911979	173917316	ENST00000494024.1	-	SERPINC1
chr1	173921069	173921200	ENST00000516422.1	+	RNA5SP67
chr1	173931083	174022357	ENST00000367696.7	-	RC3H1
chr1	173931213	173993064	ENST00000258349.8	-	RC3H1
chr1	173938410	173993072	ENST00000367694.2	-	RC3H1
chr1	173938575	173941449	ENST00000479099.2	-	RC3H1
chr1	173961032	173961815	ENST00000531594.1	-	RC3H1
chr1	173969317	173969436	ENST00000363885.1	-	RNA5SP68
chr1	173980948	173983033	ENST00000484867.1	-	RC3H1
chr1	174009266	174016206	ENST00000421851.1	-	RC3H1-IT1
chr1	174022508	174022985	ENST00000424181.1	+	LINC02776
chr1	174090135	174090474	ENST00000488676.2	-	RPL30P1
chr1	174110267	174159334	ENST00000665650.1	-	RABGAP1L-DT
chr1	174113456	174160165	ENST00000659243.1	-	RABGAP1L-DT
chr1	174113583	174160150	ENST00000426899.6	-	RABGAP1L-DT
chr1	174115382	174160004	ENST00000419983.5	-	RABGAP1L-DT
chr1	174115600	174159133	ENST00000454467.5	-	RABGAP1L-DT
chr1	174121637	174159287	ENST00000430592.1	-	RABGAP1L-DT
chr1	174154189	174158992	ENST00000656058.1	-	RABGAP1L-DT
chr1	174159409	174548561	ENST00000357444.10	+	RABGAP1L
chr1	174159516	174958182	ENST00000251507.8	+	RABGAP1L
chr1	174159580	174246346	ENST00000635248.1	+	RABGAP1L
chr1	174159589	174394145	ENST00000457696.1	+	RABGAP1L
chr1	174220711	174231245	ENST00000487987.1	+	RABGAP1L
chr1	174238821	174244320	ENST00000529474.2	+	RABGAP1L
chr1	174275099	174545911	ENST00000367690.5	+	RABGAP1L
chr1	174365229	174637488	ENST00000526253.1	+	RABGAP1L
chr1	174367104	174368039	ENST00000423946.2	-	AL022400.1
chr1	174447963	174449545	ENST00000367685.5	+	GPR52
chr1	174637377	174705750	ENST00000474375.6	+	RABGAP1L
chr1	174700412	174957529	ENST00000529145.6	+	RABGAP1L
chr1	174700524	174990409	ENST00000325589.9	+	RABGAP1L
chr1	174700730	174990341	ENST00000469553.6	+	RABGAP1L
chr1	174701019	174990593	ENST00000367687.5	+	RABGAP1L
chr1	174701021	174990513	ENST00000347255.6	+	RABGAP1L
chr1	174756849	174757119	ENST00000420029.1	-	BANF1P4
chr1	174799931	174995308	ENST00000489615.5	+	RABGAP1L
chr1	174849666	174850168	ENST00000454883.1	-	NDUFAF4P4
chr1	174874457	174958182	ENST00000478442.5	+	RABGAP1L
chr1	174874470	174982900	ENST00000465412.5	+	RABGAP1L
chr1	174875545	174958187	ENST00000486220.5	+	RABGAP1L
chr1	174877439	174995301	ENST00000392064.6	+	RABGAP1L
chr1	174892416	174893155	ENST00000448158.1	+	Z99127.2
chr1	174896957	174897996	ENST00000414890.1	+	RABGAP1L-IT1
chr1	174922106	174922440	ENST00000441426.1	-	Z99127.1
chr1	174934946	174954261	ENST00000452442.5	-	RABGAP1L-AS1
chr1	174945518	174954255	ENST00000448686.2	-	RABGAP1L-AS1
chr1	174964767	174990485	ENST00000367688.3	+	RABGAP1L
chr1	174964958	174993880	ENST00000485114.1	+	RABGAP1L
chr1	174976028	174988807	ENST00000461613.1	+	RABGAP1L
chr1	174996523	174996629	ENST00000516743.1	+	RNU6-307P
chr1	174998352	174999623	ENST00000670650.1	-	Z99127.3
chr1	174999162	175011715	ENST00000613570.4	+	CACYBP
chr1	174999434	175004750	ENST00000426793.1	+	CACYBP
chr1	174999470	175004968	ENST00000461977.1	+	CACYBP
chr1	174999944	175005050	ENST00000483307.1	+	CACYBP
chr1	174999946	175012027	ENST00000367679.7	+	CACYBP
chr1	174999954	175008754	ENST00000473925.1	+	CACYBP
chr1	175000180	175006771	ENST00000406752.1	+	CACYBP
chr1	175000212	175010079	ENST00000405362.1	+	CACYBP
chr1	175006582	175008897	ENST00000469173.1	+	CACYBP
chr1	175010788	175014824	ENST00000498253.1	-	MRPS14
chr1	175012957	175023425	ENST00000476371.1	-	MRPS14
chr1	175014244	175023415	ENST00000367677.3	-	MRPS14
chr1	175022478	175022580	ENST00000383932.1	-	Y_RNA
chr1	175044625	175045648	ENST00000326105.6	-	ENTR1P2
chr1	175067832	175148075	ENST00000239462.9	+	TNN
chr1	175077388	175147391	ENST00000622870.4	+	TNN
chr1	175077418	175147936	ENST00000621086.1	+	TNN
chr1	175156985	175192776	ENST00000423313.6	-	KIAA0040
chr1	175156986	175166741	ENST00000619513.1	-	KIAA0040
chr1	175156986	175192943	ENST00000444639.5	-	KIAA0040
chr1	175158952	175192754	ENST00000545251.6	-	KIAA0040
chr1	175161026	175192775	ENST00000567124.5	-	KIAA0040
chr1	175161043	175192999	ENST00000563563.2	-	KIAA0040
chr1	175203227	175204849	ENST00000412357.1	-	AL008626.1
chr1	175297079	175297240	ENST00000414733.2	+	RPS29P4
chr1	175307217	175335459	ENST00000569593.1	+	Z94057.1
chr1	175315193	175743595	ENST00000367674.7	-	TNR
chr1	175322798	175743616	ENST00000263525.6	-	TNR
chr1	175391427	175406364	ENST00000422274.2	-	TNR
chr1	175538774	175556818	ENST00000455447.1	-	TNR-IT1
chr1	175877342	175880468	ENST00000457217.1	+	LINC01657
chr1	175904761	175921057	ENST00000426575.2	-	LINC02803
chr1	175921974	175922145	ENST00000452777.1	+	RPS29P5
chr1	175944830	176081256	ENST00000461830.6	-	COP1
chr1	175944830	176206691	ENST00000367667.5	-	COP1
chr1	175944830	176207286	ENST00000367669.8	-	COP1
chr1	175944831	176184664	ENST00000367666.5	-	COP1
chr1	175944847	176206728	ENST00000649803.1	-	COP1
chr1	175944852	175947326	ENST00000482305.1	-	COP1
chr1	175945152	176206978	ENST00000308769.12	-	COP1
chr1	175968397	175968540	ENST00000517097.1	-	SCARNA3
chr1	176017276	176018760	ENST00000426030.2	+	AL590723.1
chr1	176043215	176135082	ENST00000459744.5	-	COP1
chr1	176085865	176206381	ENST00000498306.5	-	COP1
chr1	176116645	176206440	ENST00000491600.5	-	COP1
chr1	176135009	176207083	ENST00000474194.1	-	COP1
chr1	176207647	176229330	ENST00000456125.1	+	AL591043.2
chr1	176207699	176447919	ENST00000654248.1	+	AL591043.2
chr1	176207758	176418790	ENST00000660913.1	+	AL591043.2
chr1	176217540	176217602	ENST00000616123.1	+	U7
chr1	176231199	176231830	ENST00000434367.1	-	AL359265.2
chr1	176243861	176244029	ENST00000517216.1	-	RNU2-12P
chr1	176272482	176273402	ENST00000440296.2	+	AL359265.1
chr1	176305671	176306095	ENST00000432461.1	-	AL591043.1
chr1	176367698	176368401	ENST00000426038.1	-	MORF4L1P7
chr1	176463170	176691204	ENST00000367661.7	+	PAPPA2
chr1	176463174	176845601	ENST00000367662.5	+	PAPPA2
chr1	176537302	176555711	ENST00000493665.1	+	PAPPA2
chr1	176553487	176555736	ENST00000486075.1	+	PAPPA2
chr1	176616272	176616786	ENST00000423476.1	-	PTP4A1P7
chr1	176791444	176836802	ENST00000479836.1	+	PAPPA2
chr1	176829127	176831841	ENST00000662545.1	-	AL031290.1
chr1	176857301	177164867	ENST00000367657.7	-	ASTN1
chr1	176861066	177164712	ENST00000361833.7	-	ASTN1
chr1	176868812	177164683	ENST00000424564.2	-	ASTN1
chr1	176936053	177164973	ENST00000281881.7	-	ASTN1
chr1	176976052	177032550	ENST00000473640.1	-	ASTN1
chr1	177029362	177029445	ENST00000365739.4	-	MIR488
chr1	177170957	177282422	ENST00000361539.5	+	BRINP2
chr1	177256780	177257295	ENST00000460161.1	+	BRINP2
chr1	177256859	177281814	ENST00000478325.1	+	BRINP2
chr1	177351561	177437880	ENST00000659805.1	+	LINC01645
chr1	177351563	177366456	ENST00000451341.2	+	LINC01645
chr1	177351579	177367272	ENST00000666721.1	+	LINC01645
chr1	177392666	177744984	ENST00000663166.1	-	AL136114.1
chr1	177392685	177732391	ENST00000670676.1	-	AL136114.1
chr1	177392685	177744848	ENST00000670762.1	-	AL136114.1
chr1	177392689	177744887	ENST00000663978.1	-	AL136114.1
chr1	177392692	177571844	ENST00000654501.1	-	AL136114.1
chr1	177392701	177744879	ENST00000670728.1	-	AL136114.1
chr1	177392743	177568439	ENST00000660865.1	-	AL136114.1
chr1	177392746	177732368	ENST00000438575.6	-	AL136114.1
chr1	177392746	177744859	ENST00000671550.1	-	AL136114.1
chr1	177393047	177920152	ENST00000664407.1	-	AL136114.1
chr1	177393581	177745009	ENST00000670039.1	-	AL136114.1
chr1	177393678	177597709	ENST00000458070.1	-	AL136114.1
chr1	177700523	177710330	ENST00000427173.1	+	LINC01741
chr1	177700532	177712275	ENST00000654430.1	+	LINC01741
chr1	177700547	177710340	ENST00000670282.1	+	LINC01741
chr1	177923955	177928485	ENST00000441371.1	-	SEC16B
chr1	177927565	177936366	ENST00000495165.5	-	SEC16B
chr1	177928787	178022544	ENST00000354921.7	-	CRYZL2P-SEC16B
chr1	177928790	178022587	ENST00000466953.6	-	CRYZL2P-SEC16B
chr1	177928790	178038007	ENST00000464428.2	-	CRYZL2P-SEC16B
chr1	177929145	177969915	ENST00000308284.10	-	SEC16B
chr1	177929834	177948644	ENST00000327037.8	-	SEC16B
chr1	177929857	177984303	ENST00000528461.5	-	SEC16B
chr1	177944558	177958419	ENST00000526773.2	-	SEC16B
chr1	177945331	177970213	ENST00000464631.6	-	SEC16B
chr1	177946419	177958903	ENST00000527976.1	-	SEC16B
chr1	178006135	178037950	ENST00000476232.6	-	CRYZL2P
chr1	178007965	178037947	ENST00000512906.2	-	CRYZL2P
chr1	178008080	178037946	ENST00000462729.2	-	CRYZL2P
chr1	178017126	178017343	ENST00000613288.1	+	AL359075.1
chr1	178035273	178037924	ENST00000481349.1	-	CRYZL2P
chr1	178090676	178093655	ENST00000654141.1	-	RASAL2-AS1
chr1	178091507	178093984	ENST00000421505.1	-	RASAL2-AS1
chr1	178091508	178093600	ENST00000419458.1	-	RASAL2-AS1
chr1	178093149	178093572	ENST00000452867.1	-	RASAL2-AS1
chr1	178094103	178478850	ENST00000367649.8	+	RASAL2
chr1	178120960	178300055	ENST00000465723.1	+	RASAL2
chr1	178194341	178194709	ENST00000605307.1	-	AL160281.1
chr1	178341470	178484147	ENST00000462775.5	+	RASAL2
chr1	178411615	178411972	ENST00000455621.1	+	AL365357.1
chr1	178452436	178473522	ENST00000433130.2	+	RASAL2
chr1	178456474	178457907	ENST00000463079.1	+	RASAL2
chr1	178479246	178486921	ENST00000646925.1	-	CLEC20A
chr1	178479246	178496939	ENST00000623247.2	-	CLEC20A
chr1	178479515	178499634	ENST00000641292.1	-	CLEC20A
chr1	178484407	178484682	ENST00000619896.1	+	Metazoa_SRP
chr1	178495895	178499634	ENST00000445098.2	-	CLEC20A
chr1	178511562	178513051	ENST00000647674.1	-	AL513013.1
chr1	178513108	178522650	ENST00000319416.7	+	TEX35
chr1	178513111	178521810	ENST00000367643.7	+	TEX35
chr1	178513117	178522648	ENST00000367642.3	+	TEX35
chr1	178513129	178522649	ENST00000367641.7	+	TEX35
chr1	178513132	178548602	ENST00000419909.6	+	TEX35
chr1	178513143	178523431	ENST00000367639.1	+	TEX35
chr1	178520828	178521812	ENST00000442872.1	+	TEX35
chr1	178542751	178545500	ENST00000367638.1	+	C1orf220
chr1	178542795	178548889	ENST00000521244.1	+	C1orf220
chr1	178560912	178561029	ENST00000364477.1	+	RNA5SP69
chr1	178651705	178652282	ENST00000608190.1	+	AL137796.1
chr1	178677748	178677834	ENST00000585257.1	+	MIR4424
chr1	178724305	178726285	ENST00000608517.1	-	AL449106.1
chr1	178725146	178921841	ENST00000367634.6	+	RALGPS2
chr1	178725164	178879788	ENST00000495034.5	+	RALGPS2
chr1	178725164	178920103	ENST00000367635.7	+	RALGPS2
chr1	178725395	178883533	ENST00000324778.5	+	RALGPS2
chr1	178746682	178747754	ENST00000423212.1	-	PTPN2P1
chr1	178753653	178753772	ENST00000364921.1	-	SNORA63
chr1	178849534	178871077	ENST00000234816.7	-	ANGPTL1
chr1	178850623	178871022	ENST00000367629.1	-	ANGPTL1
chr1	178865433	178869278	ENST00000444255.1	-	ANGPTL1
chr1	178877539	178893991	ENST00000477383.5	+	RALGPS2
chr1	178878944	178885621	ENST00000415888.1	+	RALGPS2
chr1	178885976	178894325	ENST00000480743.1	+	RALGPS2
chr1	178886078	178906811	ENST00000367632.2	+	RALGPS2
chr1	178893837	178916375	ENST00000478871.1	+	RALGPS2
chr1	179025803	179050316	ENST00000440702.5	+	FAM20B
chr1	179025893	179076567	ENST00000263733.5	+	FAM20B
chr1	179035308	179035652	ENST00000431587.2	-	AL139132.1
chr1	179082069	179085855	ENST00000367625.8	+	TOR3A
chr1	179082069	179095996	ENST00000367627.8	+	TOR3A
chr1	179082077	179088083	ENST00000483887.1	+	TOR3A
chr1	179082085	179098023	ENST00000352445.10	+	TOR3A
chr1	179082180	179094135	ENST00000472001.1	+	TOR3A
chr1	179085371	179094121	ENST00000447595.1	+	TOR3A
chr1	179085797	179088496	ENST00000495145.1	+	TOR3A
chr1	179099329	179229677	ENST00000502732.6	-	ABL2
chr1	179104047	179143089	ENST00000344730.7	-	ABL2
chr1	179107598	179143056	ENST00000512653.5	-	ABL2
chr1	179107717	179143044	ENST00000504405.5	-	ABL2
chr1	179107717	179229397	ENST00000367623.8	-	ABL2
chr1	179107717	179229397	ENST00000507173.5	-	ABL2
chr1	179107717	179229397	ENST00000511413.5	-	ABL2
chr1	179110580	179229684	ENST00000668691.1	-	ABL2
chr1	179110804	179229684	ENST00000392043.4	-	ABL2
chr1	179116822	179143069	ENST00000509520.5	-	ABL2
chr1	179116851	179143076	ENST00000504324.1	-	ABL2
chr1	179116856	179119484	ENST00000662960.1	-	ABL2
chr1	179131148	179229306	ENST00000660584.1	-	ABL2
chr1	179131153	179134196	ENST00000659126.1	-	ABL2
chr1	179131211	179143074	ENST00000508127.1	-	ABL2
chr1	179137763	179137934	ENST00000424885.1	+	AL512326.5
chr1	179183733	179184547	ENST00000424368.1	+	SETP10
chr1	179196472	179196579	ENST00000391036.1	+	AL512326.2
chr1	179201486	179201627	ENST00000364749.1	+	AL512326.1
chr1	179201704	179201926	ENST00000451239.1	+	EIF4A1P11
chr1	179220937	179222125	ENST00000443050.1	+	AL512326.3
chr1	179255732	179256081	ENST00000416911.1	+	COX5BP8
chr1	179271115	179271266	ENST00000426359.1	-	AL512326.4
chr1	179293713	179358677	ENST00000539888.5	+	SOAT1
chr1	179293713	179358677	ENST00000540564.5	+	SOAT1
chr1	179293796	179358680	ENST00000367619.8	+	SOAT1
chr1	179294319	179341310	ENST00000426956.1	+	SOAT1
chr1	179365719	179379482	ENST00000509175.5	+	AXDND1
chr1	179365719	179554733	ENST00000617277.4	+	AXDND1
chr1	179365725	179370079	ENST00000507383.5	+	AXDND1
chr1	179365737	179368938	ENST00000508229.5	+	AXDND1
chr1	179365970	179554735	ENST00000367618.8	+	AXDND1
chr1	179365971	179370079	ENST00000508285.2	+	AXDND1
chr1	179365971	179378757	ENST00000511889.5	+	AXDND1
chr1	179365971	179385302	ENST00000510593.5	+	AXDND1
chr1	179365971	179554735	ENST00000511157.5	+	AXDND1
chr1	179365976	179468717	ENST00000461179.2	+	AXDND1
chr1	179368900	179554735	ENST00000434088.1	+	AXDND1
chr1	179447577	179448440	ENST00000454867.2	-	MEF2AP1
chr1	179447601	179457315	ENST00000411857.2	-	HNRNPA1P54
chr1	179491702	179554735	ENST00000484883.1	+	AXDND1
chr1	179534492	179554713	ENST00000484455.1	+	AXDND1
chr1	179543200	179548922	ENST00000569644.1	-	AL160286.3
chr1	179550538	179575948	ENST00000367615.9	-	NPHS2
chr1	179550538	179575952	ENST00000367616.4	-	NPHS2
chr1	179551066	179554733	ENST00000489080.1	+	AXDND1
chr1	179576267	179576349	ENST00000516066.1	+	RNU5F-2P
chr1	179586704	179589175	ENST00000427215.2	+	AL160286.1
chr1	179590371	179591305	ENST00000567150.1	+	AL160286.2
chr1	179591612	179691270	ENST00000367614.5	+	TDRD5
chr1	179591831	179691272	ENST00000444136.6	+	TDRD5
chr1	179591889	179691272	ENST00000294848.12	+	TDRD5
chr1	179639950	179691272	ENST00000417329.1	+	TDRD5
chr1	179730190	179742697	ENST00000669730.1	+	AL359853.2
chr1	179730216	179742697	ENST00000423879.5	+	AL359853.2
chr1	179742008	179742697	ENST00000451471.1	+	AL359853.2
chr1	179743162	179816198	ENST00000341785.4	+	FAM163A
chr1	179816183	179817424	ENST00000453051.5	-	AL359853.1
chr1	179816183	179818191	ENST00000415218.1	-	AL359853.1
chr1	179829608	179836124	ENST00000442108.1	-	LINC02818
chr1	179839966	179877799	ENST00000367612.7	-	TOR1AIP2
chr1	179839975	179877803	ENST00000609928.6	-	TOR1AIP2
chr1	179859029	179877799	ENST00000482587.5	-	TOR1AIP2
chr1	179865064	179877790	ENST00000495650.1	-	TOR1AIP2
chr1	179867526	179877782	ENST00000474318.1	-	TOR1AIP2
chr1	179873705	179877772	ENST00000483123.1	-	TOR1AIP2
chr1	179881606	179882595	ENST00000610272.1	-	AL353708.3
chr1	179882041	179919708	ENST00000528443.6	+	TOR1AIP1
chr1	179882284	179920076	ENST00000606911.7	+	TOR1AIP1
chr1	179882296	179919277	ENST00000271583.7	+	TOR1AIP1
chr1	179882695	179920077	ENST00000435319.8	+	TOR1AIP1
chr1	179882793	179914002	ENST00000531630.6	+	TOR1AIP1
chr1	179882888	179914054	ENST00000527391.5	+	TOR1AIP1
